model,model_label,tensor_name,checkpoint_file,layer_index,component,subcomponent,numel,mean,std,rms,abs_mean
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.32.self_attn.k_proj.bias,,32.0,attention,k_proj,1024,0.0202933549880981,0.73334139585495,0.7332640886306763,0.3559705018997192
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.32.self_attn.v_proj.weight,,32.0,attention,v_proj,5242880,2.584215508250054e-06,0.024941461160779,0.0249414592981338,0.0195155348628759
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.32.self_attn.v_proj.bias,,32.0,attention,v_proj,1024,-0.0015835091471672,0.0687093958258628,0.0686940923333168,0.0366782397031784
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.32.self_attn.o_proj.weight,,32.0,attention,o_proj,26214400,2.754538627414149e-06,0.02256291359663,0.02256291359663,0.0175135340541601
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.32.mlp.gate_proj.weight,,32.0,mlp,gate_proj,141557760,-1.3691566891793627e-05,0.0227622333914041,0.0227622389793396,0.0180148854851722
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.32.mlp.up_proj.weight,,32.0,mlp,up_proj,141557760,-2.6824770884559257e-06,0.0222450662404298,0.0222450662404298,0.0176237467676401
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.32.mlp.down_proj.weight,,32.0,mlp,down_proj,141557760,1.5329595726143452e-07,0.0223760977387428,0.0223760996013879,0.0177008546888828
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.32.input_layernorm.weight,,32.0,norm,input_layernorm,5120,0.4159308969974518,0.1291060447692871,0.4355038702487945,0.4159352481365204
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.32.post_attention_layernorm.weight,,32.0,norm,post_attention_layernorm,5120,0.5266057848930359,0.1515610814094543,0.5479780435562134,0.5266059041023254
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.33.self_attn.q_proj.weight,,33.0,attention,q_proj,26214400,3.887505499733379e-06,0.0225447118282318,0.0225447118282318,0.0173878818750381
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.33.self_attn.q_proj.bias,,33.0,attention,q_proj,5120,-0.0220140423625707,1.0777864456176758,1.0779060125350952,0.4290028512477875
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.33.self_attn.k_proj.weight,,33.0,attention,k_proj,5242880,-3.819058747467352e-06,0.025495333597064,0.0254953298717737,0.0191736202687025
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.33.self_attn.k_proj.bias,,33.0,attention,k_proj,1024,0.0400366187095642,0.5274399518966675,0.5287004113197327,0.2744444608688354
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.33.self_attn.v_proj.weight,,33.0,attention,v_proj,5242880,-8.734394327802875e-07,0.0233279559761285,0.0233279522508382,0.0182908736169338
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.33.self_attn.v_proj.bias,,33.0,attention,v_proj,1024,-0.0007283966988325,0.0477933958172798,0.0477756038308143,0.026882130652666
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.33.self_attn.o_proj.weight,,33.0,attention,o_proj,26214400,2.026661377385608e-06,0.0223051570355892,0.0223051570355892,0.0174332167953252
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.33.mlp.gate_proj.weight,,33.0,mlp,gate_proj,141557760,2.131774090230465e-05,0.0226874556392431,0.0226874649524688,0.0179691705852746
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.33.mlp.up_proj.weight,,33.0,mlp,up_proj,141557760,-1.8776959223032463e-06,0.0224093180149793,0.0224093180149793,0.0177631229162216
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.33.mlp.down_proj.weight,,33.0,mlp,down_proj,141557760,3.2935313356574625e-06,0.0224836710840463,0.0224836710840463,0.0177954714745283
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.33.input_layernorm.weight,,33.0,norm,input_layernorm,5120,0.4975870251655578,0.1805870532989502,0.529337465763092,0.4975893199443817
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.33.post_attention_layernorm.weight,,33.0,norm,post_attention_layernorm,5120,0.529791533946991,0.1632773876190185,0.5543765425682068,0.529791533946991
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.34.self_attn.q_proj.weight,,34.0,attention,q_proj,26214400,1.001393138722051e-05,0.0219222195446491,0.0219222214072942,0.01687678322196
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.34.self_attn.q_proj.bias,,34.0,attention,q_proj,5120,-0.0115783661603927,1.028692603111267,1.02865731716156,0.4131833612918854
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.34.self_attn.k_proj.weight,,34.0,attention,k_proj,5242880,-8.351637916348409e-06,0.0245557073503732,0.0245557054877281,0.018437135964632
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.34.self_attn.k_proj.bias,,34.0,attention,k_proj,1024,-0.0152734369039535,0.5683598518371582,0.5682875514030457,0.2793418169021606
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.34.self_attn.v_proj.weight,,34.0,attention,v_proj,5242880,1.669763878453523e-05,0.0245116744190454,0.0245116781443357,0.0190377347171306
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.34.self_attn.v_proj.bias,,34.0,attention,v_proj,1024,-0.0024271504953503,0.0693639814853668,0.0693725794553756,0.0318888053297996
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.34.self_attn.o_proj.weight,,34.0,attention,o_proj,26214400,2.896822024922585e-06,0.0227189231663942,0.022718921303749,0.0177346598356962
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.34.mlp.gate_proj.weight,,34.0,mlp,gate_proj,141557760,-2.5313802325399597e-06,0.0226340815424919,0.0226340815424919,0.0179060827940702
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.34.mlp.up_proj.weight,,34.0,mlp,up_proj,141557760,3.846555500786053e-06,0.0225948467850685,0.0225948467850685,0.0178949702531099
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.34.mlp.down_proj.weight,,34.0,mlp,down_proj,141557760,3.848609594570007e-06,0.0226123612374067,0.0226123593747615,0.0178906563669443
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.34.input_layernorm.weight,,34.0,norm,input_layernorm,5120,0.5065358281135559,0.2152261435985565,0.5503560900688171,0.5065369606018066
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.34.post_attention_layernorm.weight,,34.0,norm,post_attention_layernorm,5120,0.5305121541023254,0.1712099909782409,0.5574498176574707,0.5305121541023254
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.35.self_attn.q_proj.weight,,35.0,attention,q_proj,26214400,-7.726848707534373e-06,0.0215884372591972,0.0215884391218423,0.0165328681468963
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.35.self_attn.q_proj.bias,,35.0,attention,q_proj,5120,-0.080759510397911,1.0104247331619265,1.013548731803894,0.4073498845100403
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.35.self_attn.k_proj.weight,,35.0,attention,k_proj,5242880,-1.8446093235979788e-05,0.0239750947803258,0.0239750985056161,0.0178746581077575
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.35.self_attn.k_proj.bias,,35.0,attention,k_proj,1024,0.018637016415596,0.5546635389328003,0.5547057390213013,0.2644928693771362
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.35.self_attn.v_proj.weight,,35.0,attention,v_proj,5242880,-2.03972049348522e-05,0.0239260215312242,0.0239260289818048,0.0187671929597854
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.35.self_attn.v_proj.bias,,35.0,attention,v_proj,1024,-0.004285080358386,0.08285703510046,0.0829273462295532,0.0314976722002029
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.35.self_attn.o_proj.weight,,35.0,attention,o_proj,26214400,8.656797945150174e-06,0.02232576161623,0.0223257634788751,0.0174275320023298
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.35.mlp.gate_proj.weight,,35.0,mlp,gate_proj,141557760,9.116220098803751e-06,0.022623099386692,0.0226231031119823,0.0178834628313779
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.35.mlp.up_proj.weight,,35.0,mlp,up_proj,141557760,-9.667077165431692e-07,0.0226387064903974,0.0226387046277523,0.0179207902401685
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.35.mlp.down_proj.weight,,35.0,mlp,down_proj,141557760,-2.644465894263704e-06,0.0226060096174478,0.022606011480093,0.017861096188426
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.35.input_layernorm.weight,,35.0,norm,input_layernorm,5120,0.5266613960266113,0.2039441168308258,0.564763069152832,0.5266629457473755
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.35.post_attention_layernorm.weight,,35.0,norm,post_attention_layernorm,5120,0.5449137091636658,0.186368778347969,0.5758970975875854,0.5449137091636658
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.36.self_attn.q_proj.weight,,36.0,attention,q_proj,26214400,8.083361535682343e-07,0.0218163188546895,0.0218163188546895,0.016595859080553
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.36.self_attn.q_proj.bias,,36.0,attention,q_proj,5120,0.04347375780344,0.9825811982154846,0.9834465384483336,0.4221786558628082
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.36.self_attn.k_proj.weight,,36.0,attention,k_proj,5242880,-7.566450221929699e-07,0.0240915790200233,0.0240915771573781,0.0178648922592401
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.36.self_attn.k_proj.bias,,36.0,attention,k_proj,1024,-0.0270796716213226,0.5192193388938904,0.5196717977523804,0.2650327682495117
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.36.self_attn.v_proj.weight,,36.0,attention,v_proj,5242880,9.394755579705816e-06,0.0239148437976837,0.0239148400723934,0.0186992585659027
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.36.self_attn.v_proj.bias,,36.0,attention,v_proj,1024,-0.0014564432203769,0.0671952217817306,0.0671781972050666,0.0293261967599391
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.36.self_attn.o_proj.weight,,36.0,attention,o_proj,26214400,-3.1680299343861407e-06,0.0223858691751956,0.0223858691751956,0.0174851100891828
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.36.mlp.gate_proj.weight,,36.0,mlp,gate_proj,141557760,-6.668398782494478e-06,0.0223670583218336,0.0223670601844787,0.0176899563521146
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.36.mlp.up_proj.weight,,36.0,mlp,up_proj,141557760,4.6443071255453116e-07,0.0228325668722391,0.0228325668722391,0.0180733986198902
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.36.mlp.down_proj.weight,,36.0,mlp,down_proj,141557760,1.889501504592772e-06,0.0227453988045454,0.0227453988045454,0.017969686537981
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.36.input_layernorm.weight,,36.0,norm,input_layernorm,5120,0.5188257098197937,0.2238504886627197,0.565048098564148,0.5189468264579773
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.36.post_attention_layernorm.weight,,36.0,norm,post_attention_layernorm,5120,0.5421369671821594,0.1999726444482803,0.5778353214263916,0.5421369671821594
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.37.self_attn.q_proj.weight,,37.0,attention,q_proj,26214400,-2.575016651462647e-06,0.0225514322519302,0.022551430389285,0.017372379079461
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.37.self_attn.q_proj.bias,,37.0,attention,q_proj,5120,-0.0144947199150919,0.9729522466659546,0.9729652404785156,0.4017376601696014
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.37.self_attn.k_proj.weight,,37.0,attention,k_proj,5242880,5.808779405924724e-06,0.0256146620959043,0.0256146602332592,0.0192578714340925
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.37.self_attn.k_proj.bias,,37.0,attention,k_proj,1024,-0.0209359135478734,0.6394126415252686,0.6394431591033936,0.3131669461727142
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.37.self_attn.v_proj.weight,,37.0,attention,v_proj,5242880,2.207177567470353e-05,0.023796422407031,0.0237964279949665,0.0186827890574932
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.37.self_attn.v_proj.bias,,37.0,attention,v_proj,1024,0.0008609560318291,0.0565169267356395,0.0564958825707435,0.0244548823684453
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.37.self_attn.o_proj.weight,,37.0,attention,o_proj,26214400,-1.1369076702294478e-07,0.0223721973598003,0.0223721973598003,0.0174503065645694
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.37.mlp.gate_proj.weight,,37.0,mlp,gate_proj,141557760,1.2883058388979407e-06,0.0222834683954715,0.0222834683954715,0.0176192410290241
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.37.mlp.up_proj.weight,,37.0,mlp,up_proj,141557760,2.603484972496517e-06,0.0228004716336727,0.0228004697710275,0.0180498994886875
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.37.mlp.down_proj.weight,,37.0,mlp,down_proj,141557760,-9.978841717384055e-07,0.0227020531892776,0.0227020531892776,0.0179300997406244
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.37.input_layernorm.weight,,37.0,norm,input_layernorm,5120,0.552634596824646,0.2969111800193786,0.6273308396339417,0.5526427626609802
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.37.post_attention_layernorm.weight,,37.0,norm,post_attention_layernorm,5120,0.5546729564666748,0.215020552277565,0.594883918762207,0.5546729564666748
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.38.self_attn.q_proj.weight,,38.0,attention,q_proj,26214400,3.0934852475184016e-06,0.021832687780261,0.021832687780261,0.0168593134731054
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.38.self_attn.q_proj.bias,,38.0,attention,q_proj,5120,0.0149898380041122,0.9590891003608704,0.959112584590912,0.3949117362499237
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.38.self_attn.k_proj.weight,,38.0,attention,k_proj,5242880,-9.938462426362094e-06,0.0236691012978553,0.0236691012978553,0.0178186055272817
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.38.self_attn.k_proj.bias,,38.0,attention,k_proj,1024,-0.0059893727302551,0.5786230564117432,0.5783714652061462,0.3026287853717804
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.38.self_attn.v_proj.weight,,38.0,attention,v_proj,5242880,-4.36357095168205e-06,0.0253626555204391,0.025362653657794,0.0196033176034688
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.38.self_attn.v_proj.bias,,38.0,attention,v_proj,1024,-0.0012737227370962,0.0395877286791801,0.0395888909697532,0.0171161852777004
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.38.self_attn.o_proj.weight,,38.0,attention,o_proj,26214400,3.31382398144342e-06,0.0232420079410076,0.0232420079410076,0.0181025080382823
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.38.mlp.gate_proj.weight,,38.0,mlp,gate_proj,141557760,-1.4599336282117292e-05,0.0223111342638731,0.0223111398518085,0.0176455453038215
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.38.mlp.up_proj.weight,,38.0,mlp,up_proj,141557760,-2.2997685533709955e-08,0.0228140372782945,0.0228140372782945,0.0180606171488761
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.38.mlp.down_proj.weight,,38.0,mlp,down_proj,141557760,2.656018295965623e-06,0.0227122213691473,0.0227122232317924,0.0179387554526329
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.38.input_layernorm.weight,,38.0,norm,input_layernorm,5120,0.6125950217247009,0.3312528431415558,0.6964048743247986,0.6125970482826233
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.38.post_attention_layernorm.weight,,38.0,norm,post_attention_layernorm,5120,0.5666934251785278,0.2225302457809448,0.6088114976882935,0.5666934251785278
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.39.self_attn.q_proj.weight,,39.0,attention,q_proj,26214400,4.428286047186703e-06,0.0213858503848314,0.0213858503848314,0.0165216270834207
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.39.self_attn.q_proj.bias,,39.0,attention,q_proj,5120,0.0004204183933325,0.9608463644981384,0.9607526659965516,0.4035063683986664
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.39.self_attn.k_proj.weight,,39.0,attention,k_proj,5242880,1.9140819858876057e-05,0.0229253377765417,0.0229253433644771,0.0173372160643339
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.39.self_attn.k_proj.bias,,39.0,attention,k_proj,1024,-0.0147953908890485,1.268884778022766,1.2683513164520264,0.5065056085586548
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.39.self_attn.v_proj.weight,,39.0,attention,v_proj,5242880,-1.0311819096386898e-05,0.0261991266161203,0.0261991266161203,0.0203581303358078
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.39.self_attn.v_proj.bias,,39.0,attention,v_proj,1024,0.0018281866796314,0.0425204299390316,0.0425389669835567,0.0172928813844919
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.39.self_attn.o_proj.weight,,39.0,attention,o_proj,26214400,-3.241004606024944e-06,0.0238581039011478,0.0238581039011478,0.0185632519423961
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.39.mlp.gate_proj.weight,,39.0,mlp,gate_proj,141557760,9.241641237167642e-06,0.0225960109382867,0.0225960128009319,0.0178292039781808
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.39.mlp.up_proj.weight,,39.0,mlp,up_proj,141557760,-3.8969920979070594e-07,0.0227698925882577,0.0227698925882577,0.018019089475274
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.39.mlp.down_proj.weight,,39.0,mlp,down_proj,141557760,-4.223213068144105e-07,0.0227552317082881,0.0227552335709333,0.0179640650749206
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.39.input_layernorm.weight,,39.0,norm,input_layernorm,5120,0.6466761827468872,0.3457011878490448,0.7332639694213867,0.6466768383979797
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.39.post_attention_layernorm.weight,,39.0,norm,post_attention_layernorm,5120,0.5733374953269958,0.2181509733200073,0.6134300231933594,0.5733374953269958
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.40.self_attn.q_proj.weight,,40.0,attention,q_proj,26214400,-4.5575367835226643e-07,0.0219854079186916,0.0219854060560464,0.0167827550321817
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.40.self_attn.q_proj.bias,,40.0,attention,q_proj,5120,-0.0039205960929393,0.9925652742385864,0.9924761652946472,0.4106205105781555
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.40.self_attn.k_proj.weight,,40.0,attention,k_proj,5242880,-1.0423613275634123e-05,0.0239435620605945,0.0239435639232397,0.0177772399038076
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.40.self_attn.k_proj.bias,,40.0,attention,k_proj,1024,-0.0053319539874792,0.9144318103790284,0.9140007495880128,0.4001298546791076
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.40.self_attn.v_proj.weight,,40.0,attention,v_proj,5242880,-1.7601063518668525e-05,0.024727189913392,0.0247271955013275,0.0192051064223051
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.40.self_attn.v_proj.bias,,40.0,attention,v_proj,1024,0.001645365729928,0.05850226059556,0.0584968328475952,0.0242214538156986
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.40.self_attn.o_proj.weight,,40.0,attention,o_proj,26214400,-2.566100420153816e-06,0.0229525938630104,0.0229525938630104,0.0178062580525875
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.40.mlp.gate_proj.weight,,40.0,mlp,gate_proj,141557760,-1.2480030818551311e-05,0.0226849503815174,0.0226849541068077,0.017931655049324
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.40.mlp.up_proj.weight,,40.0,mlp,up_proj,141557760,-4.137822031680116e-07,0.0228669457137584,0.0228669457137584,0.0181121472269296
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.40.mlp.down_proj.weight,,40.0,mlp,down_proj,141557760,6.01863121119095e-07,0.0227594450116157,0.0227594431489706,0.0179985612630844
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.40.input_layernorm.weight,,40.0,norm,input_layernorm,5120,0.6278989911079407,0.3235943615436554,0.7063639163970947,0.6279076933860779
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.40.post_attention_layernorm.weight,,40.0,norm,post_attention_layernorm,5120,0.5823394656181335,0.2231144160032272,0.6236101388931274,0.5823394656181335
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.41.self_attn.q_proj.weight,,41.0,attention,q_proj,26214400,3.400517698537442e-06,0.0215873792767524,0.0215873774141073,0.0163267198950052
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.41.self_attn.q_proj.bias,,41.0,attention,q_proj,5120,-0.0670628696680069,0.8906030654907227,0.8930376768112183,0.3702608942985534
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.41.self_attn.k_proj.weight,,41.0,attention,k_proj,5242880,2.6116483695659558e-06,0.0231523085385561,0.0231523066759109,0.0168892741203308
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.41.self_attn.k_proj.bias,,41.0,attention,k_proj,1024,-0.0504304468631744,1.2026561498641968,1.203126072883606,0.4449348449707031
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.41.self_attn.v_proj.weight,,41.0,attention,v_proj,5242880,-1.1407829333620612e-05,0.0243230797350406,0.0243230797350406,0.0188045538961887
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.41.self_attn.v_proj.bias,,41.0,attention,v_proj,1024,0.0001289921347051,0.0358945652842521,0.0358772650361061,0.0201451554894447
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.41.self_attn.o_proj.weight,,41.0,attention,o_proj,26214400,3.678966322695487e-06,0.022916181012988,0.022916181012988,0.01783949136734
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.41.mlp.gate_proj.weight,,41.0,mlp,gate_proj,141557760,-6.711131391057279e-06,0.0225103236734867,0.0225103255361318,0.0178114734590053
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.41.mlp.up_proj.weight,,41.0,mlp,up_proj,141557760,-3.787184368775343e-06,0.0230322852730751,0.0230322871357202,0.0182483494281768
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.41.mlp.down_proj.weight,,41.0,mlp,down_proj,141557760,-2.642897015903145e-06,0.022776573896408,0.022776573896408,0.0180166214704513
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.41.input_layernorm.weight,,41.0,norm,input_layernorm,5120,0.680176854133606,0.3352306485176086,0.7582862973213196,0.6801769137382507
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.41.post_attention_layernorm.weight,,41.0,norm,post_attention_layernorm,5120,0.5815183520317078,0.222046822309494,0.6224618554115295,0.5815185308456421
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.42.self_attn.q_proj.weight,,42.0,attention,q_proj,26214400,4.112940814593458e-07,0.0225040987133979,0.0225040968507528,0.0171981863677501
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.42.self_attn.q_proj.bias,,42.0,attention,q_proj,5120,0.0061069042421877,0.9039382934570312,0.9038706421852112,0.3805747032165527
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.42.self_attn.k_proj.weight,,42.0,attention,k_proj,5242880,-1.8915719920187257e-05,0.0253513157367706,0.025351321324706,0.0189468301832675
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.42.self_attn.k_proj.bias,,42.0,attention,k_proj,1024,0.0024867244064807,1.0297107696533203,1.029210925102234,0.4426168799400329
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.42.self_attn.v_proj.weight,,42.0,attention,v_proj,5242880,-2.457738617067662e-07,0.0231195259839296,0.0231195241212844,0.01817287504673
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.42.self_attn.v_proj.bias,,42.0,attention,v_proj,1024,-0.000913857948035,0.0498907528817653,0.0498747676610946,0.0255592986941337
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.42.self_attn.o_proj.weight,,42.0,attention,o_proj,26214400,-6.014923883412848e-07,0.0222323909401893,0.0222323909401893,0.0173387303948402
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.42.mlp.gate_proj.weight,,42.0,mlp,gate_proj,141557760,-1.0568943253019825e-05,0.0222559738904237,0.0222559757530689,0.0175770409405231
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.42.mlp.up_proj.weight,,42.0,mlp,up_proj,141557760,2.6436748612468364e-06,0.0231501944363117,0.0231501944363117,0.018310610204935
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.42.mlp.down_proj.weight,,42.0,mlp,down_proj,141557760,5.303871148498729e-06,0.0228464491665363,0.0228464491665363,0.0180534534156322
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.42.input_layernorm.weight,,42.0,norm,input_layernorm,5120,0.6202335357666016,0.3182682693004608,0.6971115469932556,0.6202348470687866
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.42.post_attention_layernorm.weight,,42.0,norm,post_attention_layernorm,5120,0.5845695734024048,0.2236574441194534,0.6258869171142578,0.5845695734024048
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.43.self_attn.q_proj.weight,,43.0,attention,q_proj,26214400,2.0117943222430767e-06,0.0224148426204919,0.0224148426204919,0.0173099674284458
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.43.self_attn.q_proj.bias,,43.0,attention,q_proj,5120,-0.0027941658627241,1.0123906135559082,1.0122956037521362,0.4272776246070862
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.43.self_attn.k_proj.weight,,43.0,attention,k_proj,5242880,1.645286647544708e-05,0.0253018382936716,0.0253018420189619,0.0190572421997785
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.43.self_attn.k_proj.bias,,43.0,attention,k_proj,1024,-0.0165166556835174,1.162591814994812,1.1621414422988892,0.517841637134552
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.43.self_attn.v_proj.weight,,43.0,attention,v_proj,5242880,-3.0175451684044674e-06,0.0244168583303689,0.0244168546050786,0.019066834822297
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.43.self_attn.v_proj.bias,,43.0,attention,v_proj,1024,-0.0030606018844991,0.0600438490509986,0.0600925125181674,0.0251490194350481
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.43.self_attn.o_proj.weight,,43.0,attention,o_proj,26214400,-1.1666771797536055e-06,0.0227695573121309,0.0227695573121309,0.0178062189370393
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.43.mlp.gate_proj.weight,,43.0,mlp,gate_proj,141557760,-8.925434485718142e-06,0.0221147425472736,0.0221147425472736,0.0174344629049301
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.43.mlp.up_proj.weight,,43.0,mlp,up_proj,141557760,3.8185080484254286e-06,0.0231733489781618,0.0231733489781618,0.0183124858886003
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.43.mlp.down_proj.weight,,43.0,mlp,down_proj,141557760,3.6206281492923154e-06,0.0229539461433887,0.0229539480060338,0.0181153677403926
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.43.input_layernorm.weight,,43.0,norm,input_layernorm,5120,0.621597409248352,0.3281922936439514,0.7029029130935669,0.6216039657592773
Qwen/Qwen2.5-32B-Instruct,32B,model.layers.43.post_attention_layernorm.weight,,43.0,norm,post_attention_layernorm,5120,0.5895239114761353,0.213519275188446,0.6269927620887756,0.5895239114761353
